02810	BG	BGS	Бургас	Бургас	true	BGS17	Поморие	Поморие	Бата	Бата	VILLAGE	SE	57491
27440	BG	BGS	Бургас	Бургас	true	BGS17	Поморие	Поморие	Белодол	Белодол	VILLAGE	SE	57491
14057	BG	BGS	Бургас	Бургас	true	BGS17	Поморие	Поморие	Габерово	Габерово	VILLAGE	SE	57491
16064	BG	BGS	Бургас	Бургас	true	BGS17	Поморие	Поморие	Горица	Горица	VILLAGE	SE	57491
18229	BG	BGS	Бургас	Бургас	true	BGS17	Поморие	Поморие	Гълъбец	Гълъбец	VILLAGE	SE	57491
24253	BG	BGS	Бургас	Бургас	true	BGS17	Поморие	Поморие	Дъбник	Дъбник	VILLAGE	SE	57491
35033	BG	BGS	Бургас	Бургас	true	BGS17	Поморие	Поморие	Каблешково	Каблешково	CITY	SE	57491
37753	BG	BGS	Бургас	Бургас	true	BGS17	Поморие	Поморие	Козичино	Козичино	VILLAGE	SE	57491
38769	BG	BGS	Бургас	Бургас	true	BGS17	Поморие	Поморие	Косовец	Косовец	VILLAGE	SE	57491
44425	BG	BGS	Бургас	Бургас	true	BGS17	Поморие	Поморие	Лъка	Лъка	VILLAGE	SE	57491
47651	BG	BGS	Бургас	Бургас	true	BGS17	Поморие	Поморие	Медово	Медово	VILLAGE	SE	57491
57491	BG	BGS	Бургас	Бургас	true	BGS17	Поморие	Поморие	Поморие	Поморие	CITY	SE	07079
57790	BG	BGS	Бургас	Бургас	true	BGS17	Поморие	Поморие	Порой	Порой	VILLAGE	SE	57491
69746	BG	BGS	Бургас	Бургас	true	BGS17	Поморие	Поморие	Страцин	Страцин	VILLAGE	SE	57491
00833	BG	BGS	Бургас	Бургас	true	BGS17	Поморие	Поморие	Ахелой	Ахелой	CITY	SE	57491
04056	BG	BGS	Бургас	Бургас	true	BGS18	Руен	Руен	Билка	Билка	VILLAGE	SE	63224
11363	BG	BGS	Бургас	Бургас	true	BGS18	Руен	Руен	Вишна	Вишна	VILLAGE	SE	63224
12303	BG	BGS	Бургас	Бургас	true	BGS18	Руен	Руен	Вресово	Вресово	VILLAGE	SE	63224
21333	BG	BGS	Бургас	Бургас	true	BGS18	Руен	Руен	Добра поляна	Добра поляна	VILLAGE	SE	63224
21614	BG	BGS	Бургас	Бургас	true	BGS18	Руен	Руен	Добромир	Добромир	VILLAGE	SE	63224
23755	BG	BGS	Бургас	Бургас	true	BGS18	Руен	Руен	Дропла	Дропла	VILLAGE	SE	63224
24757	BG	BGS	Бургас	Бургас	true	BGS18	Руен	Руен	Дюля	Дюля	VILLAGE	SE	63224
30234	BG	BGS	Бургас	Бургас	true	BGS18	Руен	Руен	Заимчево	Заимчево	VILLAGE	SE	63224
30243	BG	BGS	Бургас	Бургас	true	BGS18	Руен	Руен	Зайчар	Зайчар	VILLAGE	SE	63224
30435	BG	BGS	Бургас	Бургас	true	BGS18	Руен	Руен	Звезда	Звезда	VILLAGE	SE	63224
36213	BG	BGS	Бургас	Бургас	true	BGS18	Руен	Руен	Каравельово	Каравельово	VILLAGE	SE	63224
43880	BG	BGS	Бургас	Бургас	true	BGS18	Руен	Руен	Листец	Листец	VILLAGE	SE	63224
44690	BG	BGS	Бургас	Бургас	true	BGS18	Руен	Руен	Люляково	Люляково	VILLAGE	SE	63224
49254	BG	BGS	Бургас	Бургас	true	BGS18	Руен	Руен	Мрежичко	Мрежичко	VILLAGE	SE	63224
56647	BG	BGS	Бургас	Бургас	true	BGS18	Руен	Руен	Планиница	Планиница	VILLAGE	SE	63224
15967	BG	BGS	Бургас	Бургас	true	BGS18	Руен	Руен	Подгорец	Подгорец	VILLAGE	SE	63224
51055	BG	BGS	Бургас	Бургас	true	BGS18	Руен	Руен	Преображенци	Преображенци	VILLAGE	SE	63224
46930	BG	BGS	Бургас	Бургас	true	BGS18	Руен	Руен	Припек	Припек	VILLAGE	SE	63224
61666	BG	BGS	Бургас	Бургас	true	BGS18	Руен	Руен	Разбойна	Разбойна	VILLAGE	SE	63224
62548	BG	BGS	Бургас	Бургас	true	BGS18	Руен	Руен	Речица	Речица	VILLAGE	SE	63224
63166	BG	BGS	Бургас	Бургас	true	BGS18	Руен	Руен	Рудина	Рудина	VILLAGE	SE	63224
80296	BG	BGS	Бургас	Бургас	true	BGS18	Руен	Руен	Сини рид	Сини рид	VILLAGE	SE	63224
66706	BG	BGS	Бургас	Бургас	true	BGS18	Руен	Руен	Скалак	Скалак	VILLAGE	SE	63224
