0003380	true	Третиране след сеитба - преди поникване на културата	Третиране след сеитба - преди поникване на културата	Третиране след сеитба - преди поникване на културата	Третиране след сеитба - преди поникване на културата	0003000
0003381	true	Третиране след сеитба - преди поникване на културата	Третиране след сеитба - преди поникване на културата	Третиране след сеитба - преди поникване на културата	Третиране след сеитба - преди поникване на културата	0003380
0003382	true	Третиране преди жътва	Третиране преди жътва	Третиране преди жътва	Третиране преди жътва	0003000
0003383	true	третиране преди жътва	третиране преди жътва	третиране преди жътва	третиране преди жътва	0003382
0003384	true	Третиране в стърнища след жътва	Третиране в стърнища след жътва	Третиране в стърнища след жътва	Третиране в стърнища след жътва	0003000
0003385	true	третиране в стърнища след жътва	третиране в стърнища след жътва	третиране в стърнища след жътва	третиране в стърнища след жътва	0003384
0003386	true	Незасети площи, угари	Незасети площи, угари	Незасети площи, угари	Незасети площи, угари	0003000
0003387	true	незасети площи, угари	незасети площи, угари	незасети площи, угари	незасети площи, угари	0003386
0004000	true	Тип оборудване	Описание: Тип оборудване	Мaintenance Еquipment Тype	Description: Мaintenance Еquipment Тype
0004100	true	Оборудване	Описание: Оборудване	Equipment	Description: Equipment	0004000
0004101	true	недвижимо имущество	Описание: недвижимо имущество	real estate	Description: real estate	0004100
0004102	true	ръчно движима техника	Описание: ръчно движима техника	hand-operated machinery	Description: hand-operated machinery	0004100
0004103	true	апликатор за внасяне на гранулирани ПРЗ	Описание: апликатор за внасяне на гранулирани ПРЗ	applicator for applying granular PRP	Description: applicator for applying granular PRP	0004100
0004104	true	трактори	Описание: трактори	tractors	Description: tractors	0004100
0004105	true	моторни пръскачки	Описание: моторни пръскачки	motorized sprayers	Description: motorized sprayers	0004100
0004106	true	техника за прибиране на реколтата	Описание: техника за прибиране на реколтата	harvesting technique	Description: harvesting technique	0004100
0004107	true	сушилни	Описание: сушилни	dryers	Description: dryers	0004100
0004108	true	автоматични метеорологични станции	Описание: автоматични метеорологични станции	automatic weather stations	Description: automatic weather stations	0004100
0004109	true	компютърни системи	Описание: компютърни системи	computer systems	Description: computer systems	0004100
0004200	true	Измервателни уреди	Описание: Измервателни уреди	Measuring devices	Description: Measuring devices	0004000
0004201	true	кантар	Описание: кантар	scale	Description: scale	0004200
0004202	true	електронна везна	Описание: електронна везна	electronic scale	Description: electronic scale	0004200
0004203	true	влагомер	Описание: влагомер	hygrometer	Description: hygrometer	0004200
0004204	true	ph метър	Описание: ph метър	ph meter	Description: ph meter	0004200
0004205	true	анемометър	Описание: анемометър	anemometer	Description: anemometer	0004200
0004206	true	уред за измерване на 1 000 зърна	Описание: уред за измерване на 1 000 зърна	1000 grain measuring device	Description: 1000 grain measuring device	0004200
0005000	true	Списък Растения	Списък Растения	Списък Растения	Списък Растения
0005001	true	1. Зърнено-житни култури	1. Зърнено-житни култури	1. Зърнено-житни култури	1. Зърнено-житни култури	0005000
0005002	true	Пшеница	Triticum sp.	Пшеница	Triticum sp.	0005001	TRZSS
0005003	true	обикновена пшеница	Triticum aestivum L. subsp. aestivum	обикновена пшеница	Triticum aestivum L. subsp. aestivum	0005001	TRZAW
0005004	true	твърда пшеница	Triticum turgidum L. subsp. durum	твърда пшеница	Triticum turgidum L. subsp. durum	0005001	TRZDU
0005005	true	Спелта	Triticum aestivum subsp. spelta	Спелта	Triticum aestivum subsp. spelta	0005001	TRZSP
0005006	true	еднозърнест лимец	Triticum monococcum	еднозърнест лимец	Triticum monococcum	0005001	TRZMO
0005007	true	двузърнест лимец	Triticum dicoccum	двузърнест лимец	Triticum dicoccum	0005001	TRZDI
0005008	true	ръж	Secale cereale	ръж	Secale cereale	0005001	SECCE
0005009	true	обикновен овес	Avesa sativa	обикновен овес	Avesa sativa	0005001	AVESW
0005010	true	ечемик	Hordeum vulgare	ечемик	Hordeum vulgare	0005001	HORVX
0005011	true	ориз	Oryza sativa	ориз	Oryza sativa	0005001	ORYSA
0005012	true	сорго	Sorghum bicolor subsp. bicolor 	сорго	Sorghum bicolor subsp. bicolor	0005001	SORVU
0005013	true	суданска трева	Sorghum bicolor subsp. drummondii	суданска трева	Sorghum bicolor subsp. drummondii	0005001	SORSU
0005014	true	просо	Panicum miliaceum	просо	Panicum miliaceum	0005001	PANMI
0005015	true	канарско просо	Phalaris canariensis	канарско просо	Phalaris canariensis	0005001	PHACA
0005016	true	тритикале	×Triticosecale	тритикале	×Triticosecale	0005001	TTLSS
0005017	true	Царевица	Zea mays	Царевица	Zea mays	0005001	ZEAMX
0005018	true	царевица за зърно	Zea mays	царевица за зърно	Zea mays	0005001	ZEAMX 3HDRYD
0005019	true	царевица за силаж	Zea mays	царевица за силаж	Zea mays	0005001	ZEAMX 3ANIPD
0005020	true	киноа	Chenopodium quinoa	киноа	Chenopodium quinoa	0005001	CHEQU
0005021	true	елда	Fagopyrum esculentum	елда	Fagopyrum esculentum	0005001	FAGES
0005022	true	2. Зеленчукови култури	2. Зеленчукови култури	2. Зеленчукови култури	2. Зеленчукови култури	0005000
0005023	true	Луковични	Луковични	Луковични	Луковични	0005022
0005024	true	чесън	Allium sativum	чесън	Allium sativum	0005023	ALLSA
0005025	true	лук	Allium cepa 	лук	Allium cepa 	0005023	ALLCE
0005026	true	шалот/дребен лук	Allium cepa Aggregatum Group; syn: Allium ascalonicum 	шалот/дребен лук	Allium cepa Aggregatum Group; syn: Allium ascalonicum 	0005023	ALLAS
0005027	true	пясъчен/зимен лук (батун)	Allium fistulosum	пясъчен/зимен лук (батун)	Allium fistulosum	0005023	ALLFI
0005028	true	Листни и стъблени видове	Листни и стъблени видове	Листни и стъблени видове	Листни и стъблени видове	0005022
0005029	true	полска салата/кълнова салата	Valerianella locusta	полска салата/кълнова салата	Valerianella locusta	0005028	VLLLO
0005030	true	маруля	Lactuca sativa	маруля	Lactuca sativa	0005028	LACSA
0005031	true	широколистна ендивия /салата ескариол/	Cichorium endivia var. latifolia	широколистна ендивия /салата ескариол/	Cichorium endivia var. latifolia	0005028	CICEL
0005032	true	къдраволистна ендивия	Cichorium endivia var. crispum	къдраволистна ендивия	Cichorium endivia var. crispum	0005028	CICEC
0005033	true	глухарче	Taraxacum officinale	глухарче	Taraxacum officinale	0005028	TAROF
0005034	true	кресон	Lepidium sativum subsp. sativum	кресон	Lepidium sativum subsp. sativum	0005028	LEPSA
0005035	true	земен кресон	Barbarea verna	земен кресон	Barbarea verna	0005028	BARVE
0005036	true	воден кресон	Nasturtium officinale	воден кресон	Nasturtium officinale	0005028	NAAOF
0005037	true	рукола	Eruca sativa	рукола	Eruca sativa	0005028	ERUVE
0005038	true	лук резанец	Allium schoenoprasum	лук резанец	Allium schoenoprasum	0005028	ALLSC
0005039	true	праз 	Allium porrum	праз	Allium porrum	0005028	ALLPO
0005040	true	спанак	Spinacia oleracea	спанак	Spinacia oleracea	0005028	SPQOL
0005041	true	тученица	Portulaca oleracea	тученица	Portulaca oleracea	0005028	POROL
0005042	true	салатно цвекло	Beta vulgaris subsp. vulgaris var. flavescens	салатно цвекло	Beta vulgaris subsp. vulgaris var. flavescens	0005028	BEAVF
0005043	true	листно цвекло/манголд	Beta vulgaris subsp. vulgaris var. cicla	листно цвекло/манголд	Beta vulgaris subsp. vulgaris var. cicla	0005028	BEAVV
0005044	true	обикновена злина	Barbarea vulgaris	обикновена злина	Barbarea vulgaris	0005028	BARVU
0005045	true	цикория	Cichorium intybus	цикория	Cichorium intybus	0005028	CICIN
0005046	true	дълголистна цикория/италианска цикория/индустриална цикория	Cichorium intybus var. Foliosum 	дълголистна цикория/италианска цикория/индустриална цикория	Cichorium intybus var. Foliosum 	0005028	CICIF
0005047	true	ревен	Rheum rhabarbarum 	ревен	Rheum rhabarbarum	0005028	RHERH
0005048	true	аспержи	Asparagus officinalis	аспержи	Asparagus officinalis	0005028	ASPOF
0005049	true	артишок	Cynara scolymus	артишок	Cynara scolymus	0005028	CYUSC
0005050	true	кардун	Cynara cardunculus	кардун	Cynara cardunculus	0005028	CYUCA
